clean,created_at,extended_tweet.full_text,id,text
We are currently studying the Titanic in Y6 and our next lesson will focus on who was to blame for its sinking. Does anybody know of any informative videos which present different arguments for who was to blame? Thanks in advance 🤗,Sun Mar 21 18:14:51 +0000 2021,We are currently studying the Titanic in Y6 and our next lesson will focus on who was to blame for its sinking. Does anybody know of any informative videos which present different arguments for who was to blame? Thanks in advance 🤗,1373699643733839873,We are currently studying the Titanic in Y6 and our next lesson will focus on who was to blame for its sinking. Doe… https://t.co/bQNs8yBd1P
Well done you! 🤗,Sun Mar 21 18:14:53 +0000 2021,,1373699649320714247,@T_pohjonen Well done you! 🤗
Glowing skin all 2021 🤗,Sun Mar 21 18:14:53 +0000 2021,,1373699650834825217,Glowing skin all 2021 🤗
Welcome to America 🙄  sarcasm.  We have a uniter now 🤗,Sun Mar 21 18:14:53 +0000 2021,,1373699651350708224,"@JoshMatlow @WilliamJamesLe1 Welcome to America 🙄

sarcasm. 
We have a uniter now 🤗"
lol I did not! Travel to the max jud ko ani nga year 🤗,Sun Mar 21 18:14:53 +0000 2021,,1373699651740659714,lol I didn’t! Travel to the max jud ko ani nga year 🤗
Hope you are having a great day 🤗,Sun Mar 21 18:14:55 +0000 2021,,1373699657491157009,@T_TIMEonTTV Hope you are having a great day 🤗
🤗 Hope you are doing well!,Sun Mar 21 18:14:55 +0000 2021,,1373699660561461255,"@leccysheep569 🤗 Hope you're doing well!"
"Thanks, Take Care 🤗",Sun Mar 21 18:14:56 +0000 2021,,1373699664218710016,"@_del_luna Thanks, Take Care 🤗"
If you do not support arsenal we simply can not date 🤗  Ate am not joking 😂,Sun Mar 21 18:14:57 +0000 2021,,1373699666441871367,"RT @JemmyMerian: If you don't support arsenal we simply can't date 🤗

Ate am not joking 😂"
Great work Isabel. I am a novice room your research. I wish to know what those rows represent. Do they represent different episodes of glaciation?,Sun Mar 21 18:15:01 +0000 2021,Great work Isabel. I am a novice room your research. I wish to know what those rows represent. Do they represent different episodes of glaciation?,1373699684968042498,Great work Isabel. I am a novice room your research. I wish to know what those rows represent. Do they represent di… https://t.co/fJkl1eer26
"can not wait for the impotent arc in july(?)  still need to get through the beastman village, reuniting w/ paul, and shirone kingdom first though before we finally see the the impotency arc  A can not wait",Sun Mar 21 18:15:03 +0000 2021,"can't wait for the impotent arc in july(?)

still need to get through the beastman village, reuniting w/ paul, and shirone kingdom first though before we finally see the the impotency arc

AAAAAAAAAAAAA can't wait",1373699692429680642,"can't wait for the impotent arc in july(?)

still need to get through the beastman village, reuniting w/ paul, and… https://t.co/ohByDYMV3Z"
Rest well! Everything settled now 🤗,Sun Mar 21 18:15:03 +0000 2021,,1373699693310398466,@caffeineminwon Rest well! Everything settled now 🤗
Aww 🥰 hugs 🤗,Sun Mar 21 18:15:05 +0000 2021,,1373699699388071944,@TanteRos Aww 🥰 hugs 🤗
johnson baby a 🤗,Sun Mar 21 18:15:06 +0000 2021,,1373699704345739267,@original_zya johnson baby aaaaaaa 🤗
A few days of running rest will be good if the Achilles is not to much damaged 🤗,Sun Mar 21 18:15:06 +0000 2021,,1373699704266096642,@lou_c_getsfit A few days of running rest will be good if the Achilles is not to much damaged 🤗
"Such good memories hanging with #DockerCaptains, pioneers in what today is called ""Cloud Native"". Many of which have remain…",Sun Mar 21 18:15:09 +0000 2021,,1373699717893398530,"RT @marcosnils: Such good memories hanging with #DockerCaptains, pioneers in what today is called ""Cloud Native"". Many of which have remain…"
"This got me goosebumps, listen  ✋😢  BTS always amaze us. 👌35 performances of Dynamite and none of them like the previous one .…",Sun Mar 21 18:15:12 +0000 2021,,1373699731252256772,"RT @RoxKim4: This got me goosebumps, listen
 ✋😢 
BTS always amaze us.
👌35 performances of Dynamite and none of them like the previous one .…"
No... California 🤗,Sun Mar 21 18:15:13 +0000 2021,,1373699735350022145,@CP24 No... California 🤗
"Through thick and thin, during all stages of life. There have been one constant; your mother. 👩‍👧  Egypt's players pay tribute to the woman who means the whole world to them. 🌍  Happy #MothersDay 🤗 ",Sun Mar 21 18:15:13 +0000 2021,"Through thick and thin, during all stages of life. There have been one constant; your mother. 👩‍👧

Egypt's players pay tribute to the woman who means the whole world to them. 🌍

Happy #MothersDay 🤗 https://t.co/tVeynj8HNa",1373699736138571780,"Through thick and thin, during all stages of life. There have been one constant; your mother. 👩‍👧

Egypt's players… https://t.co/WQUmlTh5Gg"
The barking really brings it all together 🤗,Sun Mar 21 18:15:15 +0000 2021,,1373699745026347009,@red_berpo The barking really brings it all together 🤗
Good morning everyone Its a dry but cloudy start here for the Spring Equinox. Here is a little dunnock who keeps challeng…,Sun Mar 21 18:15:16 +0000 2021,,1373699746875990016,RT @Steveredwolf: Good morning everyone Its a dry but cloudy start here for the Spring Equinox. Here is a little dunnock who keeps challeng…
Thanks Dron. Appreciate it 🤗,Sun Mar 21 18:15:18 +0000 2021,,1373699753536540675,@BDron80 Thanks Dron. Appreciate it 🤗
that is a awesome power...I can understand kitty’s curiosity! 🤗,Sun Mar 21 18:15:19 +0000 2021,,1373699758406049792,@rolga77 That’s a awesome power...I can understand kitty’s curiosity! 🤗
Really pretty 🤗,Sun Mar 21 18:15:19 +0000 2021,,1373699758934593538,@James187961 Really pretty 🤗
Heeey hey! Chill bebu 🤗,Sun Mar 21 18:15:23 +0000 2021,,1373699776760344576,@_chadef Heeey hey! Chill bebu 🤗
"You are good. But sometimes I miss more interaction with people who answer your tweets. If you never answer, they eventually stoping answer too. Just a advise 🤗",Sun Mar 21 18:15:25 +0000 2021,"@Lewis16998656 You are good. But sometimes I miss more interaction with people who answer your tweets. If you never answer, they eventually stoping answer too. Just a advise 🤗",1373699784767328256,@Lewis16998656 You are good. But sometimes I miss more interaction with people who answer your tweets. If you never… https://t.co/50keMlwwH1
thanks paps  Aaj sab clear ho gaya 🤗,Sun Mar 21 18:15:27 +0000 2021,,1373699792774131713,"@igouwu @rkv_stan @rkv_stan thanks paps

Aaj sab clear ho gaya 🤗"
Fred is a scapegoat 🤗,Sun Mar 21 18:15:28 +0000 2021,,1373699795781611520,Fred is a scapegoat 🤗
Which world cup was the first you ever saw?  Mine: USA 94 🤗 ,Sun Mar 21 18:15:32 +0000 2021,,1373699814534287363,"RT @Sportomatic2: Which world cup was the first you ever saw?

Mine: USA 94 🤗 https://t.co/Mt0uiMfaSI"
As always 🤗,Sun Mar 21 18:15:33 +0000 2021,,1373699817671647233,@AFC_Koma As always 🤗
I know the feel. Here if you ever need a chat or extra 🤗,Sun Mar 21 18:15:34 +0000 2021,,1373699821421391878,@mark_lakeman I know the feel. Here if you ever need a chat or extra 🤗
Me to 🤗,Sun Mar 21 18:15:34 +0000 2021,,1373699822172135425,@oIiviaraeb @TreMelvin Me tooooooooo 🤗
Help me moisturize? Because I am pretty sure I missed a spot 🤗 ,Sun Mar 21 18:15:37 +0000 2021,,1373699835031736321,RT @Mia_The0ne: Help me moisturize? Because im pretty sure I missed a spot 🤗 https://t.co/AD3CNLhHmn
I love my new life &amp; I am in love with who I am about to become 🤗 mindset &amp; attitude so nonchalant &amp; raw rn. Idgaf…,Sun Mar 21 18:15:39 +0000 2021,,1373699844351610883,RT @AlexusTheBarbie: I loveeee my new life &amp; im in loveeee with who I’m about to become 🤗 mindset &amp; attitude so nonchalant &amp; raw rn. Idgaf…
Oh my days 🤗 ,Sun Mar 21 18:15:46 +0000 2021,,1373699872822591503,Oh my days 🤗 @SarahJaneBlyth
"No Reaction Today, Nope, Just Big Chillin!! do not be rude say hi 🤗 ",Sun Mar 21 18:15:47 +0000 2021,,1373699876048011274,"No Reaction Today, Nope, Just Big Chillin!! Don't be rude say hi 🤗
https://t.co/ud6xZ2KcT2"
Spring has truly sprung by the riverbank 🤗  Day 80 #100DaysWalkingChallenge 💚🌱🌿🍃🌸🌼🌱🌿🍃 ,Sun Mar 21 18:15:47 +0000 2021,,1373699876496756737,Spring has truly sprung by the riverbank 🤗  Day 80 #100DaysWalkingChallenge 💚🌱🌿🍃🌸🌼🌱🌿🍃 https://t.co/HBpmTkqnJf
Happy Fursday! Be fantabulous 🤗       …,Sun Mar 21 18:15:49 +0000 2021,,1373699886856691719,RT @Alfie77617391: Happy Fursday! Be fantabulous 🤗 @OrchestraDog @Darcie212 @parsleysmum @jamessbond20 @NeddlePeddle @lou_florrie @OdinAllb…
"Your loyal, trusting, friend 🤗",Sun Mar 21 18:15:51 +0000 2021,,1373699895446667265,"@BabeDoings Your loyal, trusting, friend 🤗"
Especially your head to toes clownery 🤗,Sun Mar 21 18:15:51 +0000 2021,,1373699895857537025,@wendwigo Especially your head to toes clownery 🤗
Kayla and I hope you feel better soon and send you virtual 🤗 and 💗 ,Sun Mar 21 18:15:55 +0000 2021,,1373699909870886922,@AMeskell Kayla and I hope you feel better soon and send you virtual 🤗 and 💗 https://t.co/Zn2Hd3JcJj
"Thank you, Gurdeep. you have been such an inspiration this past year for people around the world. We hope one day to have the honour of dancing with you. 🤗 #bhangra",Sun Mar 21 18:15:57 +0000 2021,"Thank you, Gurdeep. You’ve been such an inspiration this past year for people around the world. We hope one day to have the honour of dancing with you. 🤗 #bhangra",1373699919580598273,"Thank you, Gurdeep. You’ve been such an inspiration this past year for people around the world. We hope one day to… https://t.co/0S2pdXI2wn"
"And hello from me as well, Ineya! 🤗",Sun Mar 21 18:15:59 +0000 2021,,1373699926329335808,"@Ineya18 @509knott And hello from me as well, Ineya! 🤗"
Become the most positive and enthusiastic person you know!  Positivity and enthusiasm are contagious. #Positivity #Enthusi…,Sun Mar 21 18:15:59 +0000 2021,,1373699926320951299,"RT @AndyVanDyke: Become the most positive and enthusiastic person you know!  Positivity and enthusiasm are contagious.
#Positivity #Enthusi…"
I will follow who does Retweet this 🤗  No limits!  📌 𝐌𝐮𝐬𝐭 𝐠𝐞𝐭 𝐡𝐞𝐫𝐞:  ,Sun Mar 21 18:16:01 +0000 2021,,1373699933988077575,"RT @lighting_emma: I will follow who does Retweet this 🤗

No limits!

📌 𝐌𝐮𝐬𝐭 𝐠𝐞𝐭 𝐡𝐞𝐫𝐞: https://t.co/uWngSjNrWf https://t.co/55QZ6Fk4at"
i did actually eat one of these once just to see what cats taste and it was a chicken and catnip or smth one and it have a vague meat taste with like an old mint aftertaste. 6/10 better than broccoli,Sun Mar 21 18:16:01 +0000 2021,i did actually eat one of these once just to see what cats taste and it was a chicken and catnip or smth one and it have a vague meat taste with like an old mint aftertaste. 6/10 better than broccoli,1373699934252199942,i did actually eat one of these once just to see what cats taste and it was a chicken and catnip or smth one and it… https://t.co/NiUflJrgqX
want to come to hang out?? 🤗 ,Sun Mar 21 18:16:02 +0000 2021,,1373699939998572557,RT @dicksucker202: Wanna come to hang out?? 🤗 https://t.co/8dXCSOR8jR
"""Inclusion is within everyone is ability.""- Unknown. 🌻 May we always celebrate the lives of those who are differently abled and work to make the world a more inclusive place! 🤗  #WorldDownSyndromeDay #MadeInTennessee #SpringHill #Nashville ",Sun Mar 21 18:16:02 +0000 2021,"""Inclusion is within everyone's ability.""- Unknown. 🌻 May we always celebrate the lives of those who are differently abled and work to make the world a more inclusive place! 🤗

#WorldDownSyndromeDay #MadeInTennessee #SpringHill #Nashville https://t.co/1q45vlyEAL",1373699939897896960,"""Inclusion is within everyone's ability.""- Unknown. 🌻 May we always celebrate the lives of those who are differentl… https://t.co/nHJ1LY1QSo"
Happy #WorldDownSyndromeDay! 🤗 Did you know this is celebrated on March 21 to celebrate the triplication of the 21st #Chromosome? #Celebrate differences today! 🤝  #DownSyndrome #GardenIslandFCU ,Sun Mar 21 18:16:02 +0000 2021,"Happy #WorldDownSyndromeDay! 🤗 Did you know this is celebrated on March 21 to celebrate the triplication of the 21st #Chromosome? #Celebrate differences today! 🤝

#DownSyndrome #GardenIslandFCU https://t.co/KlM7P5XDL3",1373699941667893248,Happy #WorldDownSyndromeDay! 🤗 Did you know this is celebrated on March 21 to celebrate the triplication of the 21s… https://t.co/GVLOOVpRuB
"Yes, I am starting over. I use Twitter to be “in the know” ... not for likes or retweets. 🤗",Sun Mar 21 18:16:06 +0000 2021,,1373699955899166731,"Yes, I’m starting over. I use Twitter to be “in the know” ... not for likes or retweets. 🤗"
Thik hu baby aur tum 🤗,Sun Mar 21 18:16:06 +0000 2021,@Manisha_sharrma @Innocent1Ashish @amrit52717525 @HeartworkSlays @imketan101 @AyushKanhaiya @A_patience8 @Lovemethoda__ @uppanoor @Loottjawa @Delightfulstar1 @Hardeep78325773 @Ainuu_Ch @IamAnaya33 @RahulRyon Thik hu baby aur tum 🤗,1373699958927355904,@Manisha_sharrma @Innocent1Ashish @amrit52717525 @HeartworkSlays @imketan101 @AyushKanhaiya @A_patience8… https://t.co/2XSMednHtU
"We need more people like Mufasa in the world, he just wants to make people smile 🤗 ",Sun Mar 21 18:16:08 +0000 2021,,1373699966108073990,"We need more people like Mufasa in the world, he just wants to make people smile 🤗 https://t.co/DDiGYos6fb"
"My name is Victoria, a graduated mentee from She Code Africa,I will be sharing what I have learned in the past few months wit…",Sun Mar 21 18:16:09 +0000 2021,,1373699968578510849,"RT @v_fadare: My name is Victoria, a graduated mentee from She Code Africa,I will be sharing what I have learned in the past few months wit…"
I wish girls would dm me instead of men 🤗,Sun Mar 21 18:16:11 +0000 2021,,1373699978003161094,RT @RosiesRedRoom: I wish girls would dm me instead of men 🤗
It was love 🤗,Sun Mar 21 18:16:12 +0000 2021,,1373699980981108744,@CedarRoseWitch It was luv 🤗
And look how great your turned out! 🤗,Sun Mar 21 18:16:13 +0000 2021,@purpleisdabest @Patrici95843482 @OhSoFrieda @TwizzlerP @AceOMalley89 @_rosequartz4 @JoseIsBae81 @Doinglifeeasily @only_a_bill @3xOscarWinner @marybl62 @NayaBLorde @FireflyRaine @E_ShaManagement @chbrugge @MelKoalaBrown07 @Kat_Baybay @I_OnlyCarryLV @PunkinGotPeace @bettebo2 @JasamMagic @naifar27 @wakeprayslay72 @L_Barr @MarieJo45528473 @ItsOnlyMare92 @anthonykbdavis2 @EnkJett @MauriceFF @IAdoreURFace @_mylife82 @JasamAlways @Michell85639484 @simmons6654 @ALoveThtJustIs @Metta11 @StormXMunroe @lovejoneslove66 @deniseisra @jssicarabet @HRenewedHope @CarrieNauseda @ggurl79 And look how great your turned out! 🤗,1373699984353329165,@purpleisdabest @Patrici95843482 @OhSoFrieda @TwizzlerP @AceOMalley89 @_rosequartz4 @JoseIsBae81 @Doinglifeeasily… https://t.co/qcp8MoSSBO
How awesome.. very good friends you are 🤗,Sun Mar 21 18:16:14 +0000 2021,,1373699990707658753,@Kinkybicouple8 How awesome.. very good friends you are 🤗
"Same, welcome to my face world 🙃 but no matter what, you look so pretty, sweet, kind, wonderful and beauty for me. 🤗",Sun Mar 21 18:16:17 +0000 2021,,1373700003441508354,"@bearhandsmassag Same, welcome to my face world 🙃 but no matter what, u look so pretty, sweet, kind, wonderful and beauty for me. 🤗"
You hear that  ? Our girl  would be happy to direct the next Marvel masterpiece 🤗,Sun Mar 21 18:16:17 +0000 2021,,1373700003366113280,You hear that @Kevfeige ? Our girl @Lil_Henstridge would be happy to direct the next Marvel masterpiece 🤗
Thank you 🤗 you love to hear it!!,Sun Mar 21 18:16:18 +0000 2021,,1373700005878501379,@jaZiFresh3 Thank you 🤗 you love to hear it!!
I was born in Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 I am British 🇬🇧 I dislike the SNP I am Heterosexual  I love the Royal Family 🤗 I am normally…,Sun Mar 21 18:16:19 +0000 2021,,1373700012224479235,"RT @GhostOfStan1: I was born in Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿
I'm British 🇬🇧
I dislike the SNP
I'm Heterosexual 
I love the Royal Family 🤗
I'm normally…"
I would love some help getting Math manipulatives for my Second Grade students! 🤗…,Sun Mar 21 18:16:19 +0000 2021,,1373700012262240256,RT @miss_leal_tx: @SteelCity_Tutor @DonorsChoose @amazon I would love some help getting Math manipulatives for my Second Grade students! 🤗…
Thank you for the chance to share! 🤗 My  project is to provide flexible s…,Sun Mar 21 18:16:20 +0000 2021,,1373700013734395904,"RT @MrsRonco: @SteelCity_Tutor @DonorsChoose @amazon Thank you for the chance to share! 🤗
My @DonorsChoose project is to provide flexible s…"
If you have Less than 200k followers? Drop your handles let us follow you!! 🤗,Sun Mar 21 18:16:21 +0000 2021,,1373700021380612102,"RT @davvydmorree: If you have Less than 200k followers? Drop your handles let's follow you!! 🤗"
"btw should make it clear, idc if ur in ramtwt, but if you actually are okay with even the thumbnail of that schlatt vide…",Sun Mar 21 18:16:23 +0000 2021,,1373700026136883201,"RT @idotsofficial: btw should make it clear, idc if ur in ramtwt, but if you actually are okay with even the thumbnail of that schlatt vide…"
Wow ! Better than me ! 🤗,Sun Mar 21 18:16:23 +0000 2021,,1373700029483995145,@danthorogood Wow ! Better than me ! 🤗
🤗 So sexy &amp; hot 🤗 ,Sun Mar 21 18:16:23 +0000 2021,,1373700029899153408,RT @JASMINE59712876: 🤗 So sexy &amp; hot 🤗 https://t.co/CcvpyEKGQi
.   no dia do gw do lillard 🤗  (brinks),Sun Mar 21 18:16:24 +0000 2021,,1373700034034864131,"@howimetyourju . 

no dia do gw do lillard 🤗

(brinks)"
Thank you 🤗,Sun Mar 21 18:16:25 +0000 2021,,1373700034588446720,@Sylvia_Bangz Thank you 🤗
📢 Idol Champ 📢  More of us getting 30 likes on our comment means more of us who can vote more for Kyungsoo! 🥰  Please go back…,Sun Mar 21 18:16:25 +0000 2021,,1373700036731670530,"RT @DOHSquad: 📢 Idol Champ 📢

More of us getting 30 likes on our comment means more of us who can vote more for Kyungsoo! 🥰

Please go back…"
Hope you have enjoyed a fabulous happy birthday weekend 🎈🎉🥂✨🍾🎁🎂🎊🥳 pleased you have had your vaccine 👌🏽 🤗 ,Sun Mar 21 18:16:25 +0000 2021,,1373700037008617474,@Andrew_SW Hope you’ve enjoyed a fabulous happy birthday weekend 🎈🎉🥂✨🍾🎁🎂🎊🥳 pleased you’ve had your vaccine 👌🏽 🤗 https://t.co/61pa0HvXyp
A tweet I can relate to 🤗,Sun Mar 21 18:16:25 +0000 2021,,1373700038556270599,A tweet I can relate to 🤗
"Romar. Part 2. If you like dudes who are athletic, muscular, and freaky, here is one just for you. 🤗 ",Sun Mar 21 18:16:29 +0000 2021,,1373700053018234883,"RT @FreakyTweetsATL: Romar. Part 2. If you like dudes who are athletic, muscular, and freaky, here's one just for you. 🤗 https://t.co/GcxSZ…"
Fifty for Thirimanne 🤗,Sun Mar 21 18:16:30 +0000 2021,,1373700057225072643,@21stRainbow Fifty for Thirimanne 🤗
"Oh, that is so awesome of you to say, thank you! And top-notch gif, of course. I hope you are doing alright today! 🤗",Sun Mar 21 18:16:32 +0000 2021,,1373700064196001795,"@JenetAllDay Oh, that's so awesome of you to say, thank you! And top-notch gif, of course. I hope you're doing alright today! 🤗"
want a full pic? or any other one? dm me 🤗 Foot fetish • Feet worship  • Finsub  •  Feet pics • Feet seller  • Femdom • Foot goddess • Findom • ,Sun Mar 21 18:16:32 +0000 2021,want a full pic? or any other one? dm me 🤗 Foot fetish • Feet worship  • Finsub  •  Feet pics • Feet seller  • Femdom • Foot goddess • Findom • https://t.co/ZRwPVWvp4j,1373700067572469761,want a full pic? or any other one? dm me 🤗 Foot fetish • Feet worship  • Finsub  •  Feet pics • Feet seller  • Femd… https://t.co/CrWt9zzjGc
Waoo.. Congratulations 🤗,Sun Mar 21 18:16:33 +0000 2021,,1373700070168621059,@AhmadFahad_18 Waoo.. Congratulations 🤗
Iam learning safely how to control my hunger 🤗,Sun Mar 21 18:16:39 +0000 2021,,1373700093992439812,Iam learning safely how to control my hunger 🤗
But why do ladies think that every relationship must end in marriage? Most men be passing by 🤗 ,Sun Mar 21 18:16:40 +0000 2021,,1373700098790686734,But why do ladies think that every relationship must end in marriage? Most men be passing by 🤗 @Iamturyamusiima
Sigh.. hugs 🤗,Sun Mar 21 18:16:41 +0000 2021,,1373700102515093509,@baxishweta Sigh.. hugs 🤗
I will Be waiting 🤗 ,Sun Mar 21 18:16:46 +0000 2021,,1373700123675475969,i’ll Be waiting 🤗 https://t.co/0Q5hypL3Le
Like that one lol?  🤗 ,Sun Mar 21 18:16:47 +0000 2021,,1373700129555943426,@AntifaRioter @bigtastey22 @Eddiet83247846 @4HumanUnity @DonaldJTrumpJr Like that one lol?  🤗 https://t.co/GRNKyKoNU3
OMB OMB Mr QM #LineofDuty6 tonight that is the best news we discovered #LineOfDuty by accident from dad flicking through catch up now watching S5 E6 #SoExcited #MadeOurDay,Sun Mar 21 18:16:50 +0000 2021,@PRScredda @iamcornishpasty @gnome_alice @h_polba @MawKernewek @MrsTrevithick @Phil_kernow @neotalot @hwalmond @Gemma_Finnegan @Banbersan @Hammy7878 @Yeomans007 OMB OMB Mr QM #LineofDuty6 tonight that is the best news we discovered #LineOfDuty by accident from dad flicking through catch up now watching S5 E6 #SoExcited #MadeOurDay,1373700143472607233,@PRScredda @iamcornishpasty @gnome_alice @h_polba @MawKernewek @MrsTrevithick @Phil_kernow @neotalot @hwalmond… https://t.co/V7FZVWYvND
"I believe of those who said that friends are a cure to the disease of life,  and talking to them is a comfort 🤗 @ Cairo, Egypt ",Sun Mar 21 18:16:55 +0000 2021,"I believe of those who said that friends are a cure to the disease of life, 
and talking to them is a comfort 🤗 @ Cairo, Egypt https://t.co/9t1xwv3WsZ",1373700163387146248,"I believe of those who said that friends are a cure to the disease of life, 
and talking to them is a comfort 🤗 @ C… https://t.co/fvIhOJoU7u"
I am doing good today fortunately!! hope you are doing good as well dream! have a nice day 🤗,Sun Mar 21 18:16:57 +0000 2021,,1373700172618817546,@dreamhangout i’m doing good today fortunately!! hope you’re doing good as well dream! have a nice day 🤗
I want an Olivia hug 🤗,Sun Mar 21 18:16:58 +0000 2021,,1373700176909643782,@OliviaMesser I want an Olivia hug 🤗
Wholesome 🤗,Sun Mar 21 18:17:00 +0000 2021,,1373700181338828810,@hexis1949 Wholesome 🤗
Ignoring all the negative events/thoughts tonight- just sipping on a G&amp;T and waiting for  tonight! #excited #LineOfDuty,Sun Mar 21 18:17:01 +0000 2021,,1373700185625346050,Ignoring all the negative events/thoughts tonight- just sipping on a G&amp;T and waiting for @Line_of_duty tonight! #excited #LineOfDuty
Proud of you 🤗,Sun Mar 21 18:17:02 +0000 2021,,1373700189899350023,@BackupMiku Proud of you 🤗
Your cuteness brings out my cuteness ☆ let us be cute together ~ 🤗  #AtinySelcaDay #ATSD #ateez #ATINY #에이티즈 …,Sun Mar 21 18:17:04 +0000 2021,,1373700199525322757,"RT @KingAlexeu: Your cuteness brings out my cuteness ☆
Let's be cute together ~ 🤗

#AtinySelcaDay #ATSD #ateez #ATINY #에이티즈 @ATEEZofficial…"
it is for the better 🤗 I know you will survive,Sun Mar 21 18:17:09 +0000 2021,,1373700221520187398,@AzuraCub It’s for the better 🤗 I know u will survive
Donald Trump set to return to social media in 2 to 3 months when he launches his own platform. Sign me up already 🤗 ,Sun Mar 21 18:17:12 +0000 2021,,1373700231964073985,"Donald Trump set to return to social media in 2 to 3 months when he launches his own platform. Sign me up already 🤗
https://t.co/37mahwNjeo"
See you in 2nd cour this July 🤗 #無職転生 ,Sun Mar 21 18:17:12 +0000 2021,,1373700235294220290,RT @RanobeSugoi: See you in 2nd cour this July 🤗 #無職転生 https://t.co/MVqqvRQRic
here is the trailer of #ThellavaritheGuruvaram  Hope you all like it 🤗 In theatres on March 27th! A  Music…,Sun Mar 21 18:17:12 +0000 2021,,1373700235445170182,"RT @Simhakoduri23: Here’s the trailer of #ThellavaritheGuruvaram

Hope you all like it 🤗
In theatres on March 27th!
A @kaalabhairava7 Music…"
Weekend Evening Romance Mood With My Romantic 🤗 Akka  Kuda ,Sun Mar 21 18:17:14 +0000 2021,,1373700242428760066,RT @Tamilpaiyan1997: Weekend Evening Romance Mood With My Romantic 🤗 Akka @ShivuFunDevil Kuda https://t.co/Jn2m4Vz0Of
"I can see a lot of similarities there and Pluto is a "" dog"" 🤗 ",Sun Mar 21 18:17:14 +0000 2021,,1373700242290380801,"@GatodeMiel I can see a lot of similarities there and Pluto is a "" dog"" 🤗 https://t.co/SDTx3uTzXg"
he is the poetry I believe in!🤎  Through him are my days Through him I pass my ways With him I share my smiles With him I to…,Sun Mar 21 18:17:15 +0000 2021,,1373700244613910530,"RT @AM_Apeksha: He's the poetry I believe in!🤎

Through him are my days
Through him I pass my ways
With him I share my smiles
With him I to…"
I am a little ticklish. 🤗 ,Sun Mar 21 18:17:19 +0000 2021,,1373700261508747267,RT @TheShawnRaymon1: I’m a little ticklish. 🤗 https://t.co/OPfKIK9kmV
Good evening 🙂 I wish you a pleasant evening 🤗 ,Sun Mar 21 18:17:19 +0000 2021,,1373700264499249153,"@KatanaHugo Good evening 🙂
I wish you a pleasant evening 🤗 https://t.co/797bOVI79K"
Follow and dm me. 🤗,Sun Mar 21 18:17:20 +0000 2021,,1373700267330314240,@LUNERPW Follow and dm me. 🤗
Happy Sunday lovely 🤗,Sun Mar 21 18:17:20 +0000 2021,,1373700268014063624,@amyp_86 Happy Sunday lovely 🤗
So beautiful 🤗,Sun Mar 21 18:17:26 +0000 2021,,1373700291166679043,@SamiraT_2003 So beautiful 🤗
you are not alone Sal. 🤗  My highlight of the day was the long-tailed tits who have returned to my garden this week. Little feathery ping pong balls of joy.,Sun Mar 21 18:17:26 +0000 2021,"@Sallou20 You're not alone Sal. 🤗

My highlight of the day was the long-tailed tits who've returned to my garden this week. Little feathery ping pong balls of joy.",1373700294455013388,"@Sallou20 You're not alone Sal. 🤗

My highlight of the day was the long-tailed tits who've returned to my garden th… https://t.co/0OZ4RuYh4t"
oh my barista madi 5 years ago,Sun Mar 21 18:17:27 +0000 2021,,1373700295545520132,oh my barista madi 5 years ago
"i mean well i do have family meaning my mom it is just me and her, idk about friends tho, but thank you means a lo… — Moms are the best. Or so I have heard. Of course, I am always here if you need to talk about anything. 🤗 ",Sun Mar 21 18:17:27 +0000 2021,"i mean well i do have family meaning my mom it's just me and her, idk about friends tho, but thank you means a lo… — Moms are the best. Or so I've heard. Of course, I'm always here if you need to talk about anything. 🤗 https://t.co/Fs7MrL4rla",1373700297806204929,"i mean well i do have family meaning my mom it's just me and her, idk about friends tho, but thank you means a lo…… https://t.co/YGSXqeu7x3"
want cuddle 🤗,Sun Mar 21 18:17:34 +0000 2021,,1373700326788718592,RT @_vincealarcon: want cuddle 🤗
left 🤗,Sun Mar 21 18:17:35 +0000 2021,,1373700331188617220,@SUB2K4RL left 🤗
"Well, I hope that my ‘diagnosis’ 😂🤗 is right because the condition is harmless and easily treated. Are you a lover of lots of fruit and vegetables? T 🤗",Sun Mar 21 18:17:43 +0000 2021,"@PatriciaSomer11 Well, I hope that my ‘diagnosis’ 😂🤗 is right because the condition is harmless and easily treated. Are you a lover of lots of fruit and vegetables? T 🤗",1373700361698078727,"@PatriciaSomer11 Well, I hope that my ‘diagnosis’ 😂🤗 is right because the condition is harmless and easily treated.… https://t.co/lTy7nBzgnn"
